detector_id,name,route,direction,lat,lon,lane
663,Mainline sensor,I-94,EB,45.07572,-93.32906,0
664,Mainline sensor,I-94,EB,45.07572,-93.32906,1
665,Mainline sensor,I-94,EB,45.06998,-93.3047,1
666,Mainline sensor,I-94,EB,45.06998,-93.3047,2
667,Mainline sensor,I-94,EB,45.06998,-93.3047,3
668,Mainline sensor,I-94,EB,45.06998,-93.3047,4
669,Mainline sensor,I-94,EB,45.07043,-93.30643,0
67,Mainline sensor,I-94,WB,45.01835,-93.28275,3
672,Mainline sensor,I-94,EB,45.06888,-93.30024,0
6757,Mainline sensor,I-94,EB,44.94862,-92.92667,2
68,Mainline sensor,I-94,WB,45.01835,-93.28275,4
685,Mainline sensor,I-94,EB,45.06915,-93.29331,1
686,Mainline sensor,I-94,EB,45.06915,-93.29331,2
687,Mainline sensor,I-94,EB,45.04424,-93.28481,1
688,Mainline sensor,I-94,EB,45.04424,-93.28481,2
689,Mainline sensor,I-94,EB,45.04424,-93.28481,3
69,Mainline sensor,I-94,WB,45.01835,-93.28275,5
690,Mainline sensor,I-94,EB,45.04424,-93.28481,4
691,Mainline sensor,I-94,EB,45.06915,-93.29331,3
696,Mainline sensor,I-94,EB,45.02409,-93.28476,1
697,Mainline sensor,I-94,EB,45.02409,-93.28476,2
6976,Mainline sensor,I-94,WB,44.95712,-93.19464,0
6977,Mainline sensor,I-94,EB,44.95542,-93.19053,0
6978,Mainline sensor,I-94,EB,44.95355,-93.18487,0
6979,Mainline sensor,I-94,WB,44.95283,-93.18185,0
698,Mainline sensor,I-94,EB,45.02409,-93.28476,3
6980,Mainline sensor,I-94,WB,44.95183,-93.16994,0
6981,Mainline sensor,I-94,EB,44.95156,-93.16256,0
6982,Mainline sensor,I-94,WB,44.95183,-93.1564,0
6983,Mainline sensor,I-94,WB,44.95179,-93.14374,0
6984,Mainline sensor,I-94,EB,44.95158,-93.14367,0
6985,Mainline sensor,I-94,WB,44.95183,-93.13689,0
6986,Mainline sensor,I-94,EB,44.95161,-93.13685,0
6987,Mainline sensor,I-94,WB,44.95187,-93.1267,0
6988,Mainline sensor,I-94,EB,44.95162,-93.1236,0
699,Mainline sensor,I-94,EB,45.02409,-93.28476,4
700,Mainline sensor,I-94,EB,45.02648,-93.28591,0
703,Mainline sensor,I-94,EB,44.99898,-93.28297,1
7036,Mainline sensor,I-94,WB,44.96034,-93.20487,4
7037,Mainline sensor,I-94,EB,44.95162,-93.15644,0
7038,Mainline sensor,I-94,WB,44.94869,-92.95679,3
704,Mainline sensor,I-94,EB,44.99898,-93.28297,2
705,Mainline sensor,I-94,EB,44.99898,-93.28297,3
706,Mainline sensor,I-94,EB,44.99898,-93.28297,4
7061,Mainline sensor,I-94,WB,44.95765,-93.19611,0
7062,Mainline sensor,I-94,WB,44.95765,-93.19611,0
7063,Mainline sensor,I-94,WB,44.95765,-93.19611,0
7064,Mainline sensor,I-94,WB,44.95765,-93.19611,0
709,Mainline sensor,I-94,EB,44.99577,-93.28316,0
71,Mainline sensor,I-94,WB,45.01984,-93.2829,0
710,Mainline sensor,I-94,EB,44.99577,-93.28316,2
711,Mainline sensor,I-94,EB,44.9886,-93.28852,1
712,Mainline sensor,I-94,EB,44.9886,-93.28852,2
713,Mainline sensor,I-94,EB,44.9886,-93.28852,3
714,Mainline sensor,I-94,EB,44.9886,-93.28852,4
7141,Mainline sensor,I-94,EB,45.46451,-94.1307,1
7142,Mainline sensor,I-94,EB,45.46451,-94.1307,2
7143,Mainline sensor,I-94,EB,45.44569,-94.11742,1
7144,Mainline sensor,I-94,EB,45.44569,-94.11742,2
7145,Mainline sensor,I-94,EB,45.43261,-94.10079,1
7146,Mainline sensor,I-94,EB,45.43261,-94.10079,2
7147,Mainline sensor,I-94,EB,45.42264,-94.08246,1
7148,Mainline sensor,I-94,EB,45.42264,-94.08246,2
7149,Mainline sensor,I-94,EB,45.40144,-94.03772,1
715,Mainline sensor,I-94,EB,44.9886,-93.28852,5
7150,Mainline sensor,I-94,EB,45.40144,-94.03772,2
7151,Mainline sensor,I-94,EB,45.38438,-94.00936,1
7152,Mainline sensor,I-94,EB,45.38438,-94.00936,2
7153,Mainline sensor,I-94,EB,45.37505,-93.99435,1
7154,Mainline sensor,I-94,EB,45.37505,-93.99435,2
7155,Mainline sensor,I-94,EB,45.36287,-93.95146,1
7156,Mainline sensor,I-94,EB,45.36287,-93.95146,2
7157,Mainline sensor,I-94,EB,45.35606,-93.93187,1
7158,Mainline sensor,I-94,EB,45.35606,-93.93187,2
7159,Mainline sensor,I-94,EB,45.3504,-93.90278,1
716,Mainline sensor,I-94,EB,44.98773,-93.28865,1
7160,Mainline sensor,I-94,EB,45.3504,-93.90278,2
7161,Mainline sensor,I-94,EB,45.3411,-93.88044,1
7162,Mainline sensor,I-94,EB,45.3411,-93.88044,2
7163,Mainline sensor,I-94,EB,45.32927,-93.8536,1
7164,Mainline sensor,I-94,EB,45.32927,-93.8536,2
7165,Mainline sensor,I-94,EB,45.32183,-93.8431,1
7166,Mainline sensor,I-94,EB,45.32183,-93.8431,2
7167,Mainline sensor,I-94,EB,45.30547,-93.81847,1
7168,Mainline sensor,I-94,EB,45.30547,-93.81847,2
7169,Mainline sensor,I-94,EB,45.2921,-93.77496,1
717,Mainline sensor,I-94,EB,44.98773,-93.28865,2
7170,Mainline sensor,I-94,EB,45.2921,-93.77496,2
7171,Mainline sensor,I-94,EB,45.28932,-93.763,2
7172,Mainline sensor,I-94,EB,45.28932,-93.763,3
7173,Mainline sensor,I-94,EB,45.28347,-93.75079,1
7174,Mainline sensor,I-94,EB,45.28347,-93.75079,2
7175,Mainline sensor,I-94,EB,45.2745,-93.7347,1
7176,Mainline sensor,I-94,EB,45.2745,-93.7347,2
7177,Mainline sensor,I-94,EB,45.2643,-93.71637,1
7178,Mainline sensor,I-94,EB,45.2643,-93.71637,2
7179,Mainline sensor,I-94,EB,45.2571,-93.70301,1
718,Mainline sensor,I-94,EB,44.98773,-93.28865,3
7180,Mainline sensor,I-94,EB,45.2571,-93.70301,2
7181,Mainline sensor,I-94,EB,45.23799,-93.64918,1
7182,Mainline sensor,I-94,EB,45.23799,-93.64918,2
7183,Mainline sensor,I-94,EB,45.22913,-93.62507,1
7184,Mainline sensor,I-94,EB,45.22913,-93.62507,2
7185,Mainline sensor,I-94,EB,45.21055,-93.58381,1
7186,Mainline sensor,I-94,EB,45.21055,-93.58381,2
7187,Mainline sensor,I-94,WB,45.21023,-93.58282,1
7188,Mainline sensor,I-94,WB,45.21023,-93.58282,2
7189,Mainline sensor,I-94,WB,45.22926,-93.62502,1
719,Mainline sensor,I-94,EB,44.98406,-93.28788,1
7190,Mainline sensor,I-94,WB,45.22926,-93.62502,2
7191,Mainline sensor,I-94,WB,45.23831,-93.64931,1
7192,Mainline sensor,I-94,WB,45.23831,-93.64931,2
7193,Mainline sensor,I-94,WB,45.25676,-93.70134,1
7194,Mainline sensor,I-94,WB,45.25676,-93.70134,2
7195,Mainline sensor,I-94,WB,45.26801,-93.72245,1
7196,Mainline sensor,I-94,WB,45.26801,-93.72245,2
7197,Mainline sensor,I-94,WB,45.27373,-93.73215,1
7198,Mainline sensor,I-94,WB,45.27373,-93.73215,2
7199,Mainline sensor,I-94,WB,45.28346,-93.7503,1
720,Mainline sensor,I-94,EB,44.98406,-93.28788,2
7200,Mainline sensor,I-94,WB,45.28346,-93.7503,2
7201,Mainline sensor,I-94,WB,45.28958,-93.76301,2
7202,Mainline sensor,I-94,WB,45.28958,-93.76301,3
7203,Mainline sensor,I-94,WB,45.29234,-93.77488,1
7204,Mainline sensor,I-94,WB,45.29234,-93.77488,2
7205,Mainline sensor,I-94,WB,45.30557,-93.81833,1
7206,Mainline sensor,I-94,WB,45.30557,-93.81833,2
7207,Mainline sensor,I-94,WB,45.32193,-93.84296,1
7208,Mainline sensor,I-94,WB,45.32193,-93.84296,2
7209,Mainline sensor,I-94,WB,45.3294,-93.85349,1
721,Mainline sensor,I-94,EB,44.98406,-93.28788,3
7210,Mainline sensor,I-94,WB,45.3294,-93.85349,2
7211,Mainline sensor,I-94,WB,45.34121,-93.88035,1
7212,Mainline sensor,I-94,WB,45.34121,-93.88035,2
7213,Mainline sensor,I-94,WB,45.35056,-93.90271,1
7214,Mainline sensor,I-94,WB,45.35056,-93.90271,2
7215,Mainline sensor,I-94,WB,45.35611,-93.93147,1
7216,Mainline sensor,I-94,WB,45.35611,-93.93147,2
7217,Mainline sensor,I-94,WB,45.36297,-93.9514,1
7218,Mainline sensor,I-94,WB,45.36297,-93.9514,2
7219,Mainline sensor,I-94,WB,45.37519,-93.99425,1
7220,Mainline sensor,I-94,WB,45.37519,-93.99425,2
7221,Mainline sensor,I-94,WB,45.38482,-94.00959,1
7222,Mainline sensor,I-94,WB,45.38482,-94.00959,2
7223,Mainline sensor,I-94,WB,45.40162,-94.03752,1
7224,Mainline sensor,I-94,WB,45.40162,-94.03752,2
7225,Mainline sensor,I-94,WB,45.42274,-94.08227,1
7226,Mainline sensor,I-94,WB,45.42274,-94.08227,2
7227,Mainline sensor,I-94,WB,45.43273,-94.10064,1
7228,Mainline sensor,I-94,WB,45.43273,-94.10064,2
7229,Mainline sensor,I-94,WB,45.44574,-94.11722,1
723,Mainline sensor,I-94,EB,44.97334,-93.28779,0
7230,Mainline sensor,I-94,WB,45.44574,-94.11722,2
7231,Mainline sensor,I-94,WB,45.4646,-94.13039,1
7232,Mainline sensor,I-94,WB,45.4646,-94.13039,2
7233,Mainline sensor,I-94,EB,45.28932,-93.763,1
7234,Mainline sensor,I-94,WB,45.28958,-93.76301,1
7237,Mainline sensor,I-94,WB,45.25676,-93.70134,1
7238,Mainline sensor,I-94,WB,45.25676,-93.70134,2
7239,Mainline sensor,I-94,WB,45.26801,-93.72245,1
724,Mainline sensor,I-94,EB,44.97858,-93.2876,0
7240,Mainline sensor,I-94,WB,45.26801,-93.72245,2
7241,Mainline sensor,I-94,WB,44.96605,-93.26425,1
7242,Mainline sensor,I-94,WB,44.96605,-93.26425,2
7243,Mainline sensor,I-94,WB,44.96605,-93.26425,3
7244,Mainline sensor,I-94,WB,44.96605,-93.26425,4
7245,Mainline sensor,I-94,WB,44.96608,-93.26573,0
7246,Mainline sensor,I-94,WB,44.96608,-93.26573,1
7247,Mainline sensor,I-94,WB,44.96608,-93.26573,2
7248,Mainline sensor,I-94,WB,44.96608,-93.26573,3
7249,Mainline sensor,I-94,WB,44.96603,-93.26861,1
725,Mainline sensor,I-94,EB,44.97858,-93.2876,2
7250,Mainline sensor,I-94,WB,44.96603,-93.26861,2
7251,Mainline sensor,I-94,WB,44.96603,-93.26861,3
7252,Mainline sensor,I-94,WB,44.96558,-93.24668,1
7253,Mainline sensor,I-94,WB,44.96558,-93.24668,2
7254,Mainline sensor,I-94,WB,44.96558,-93.24668,3
7255,Mainline sensor,I-94,WB,44.96558,-93.24668,4
7256,Mainline sensor,I-94,EB,44.96533,-93.24678,1
7257,Mainline sensor,I-94,EB,44.96533,-93.24678,2
7258,Mainline sensor,I-94,EB,44.96533,-93.24678,3
7259,Mainline sensor,I-94,EB,44.96533,-93.24678,4
726,Mainline sensor,I-94,EB,44.9768,-93.28761,1
7260,Mainline sensor,I-94,WB,44.95674,-93.1936,0
7261,Mainline sensor,I-94,WB,44.95674,-93.1936,1
7262,Mainline sensor,I-94,WB,44.95674,-93.1936,2
7263,Mainline sensor,I-94,WB,44.95674,-93.1936,3
7264,Mainline sensor,I-94,WB,44.95674,-93.1936,4
7265,Mainline sensor,I-94,EB,44.95663,-93.19393,0
7266,Mainline sensor,I-94,EB,44.95663,-93.19393,1
7267,Mainline sensor,I-94,EB,44.95663,-93.19393,2
7268,Mainline sensor,I-94,EB,44.95663,-93.19393,3
7269,Mainline sensor,I-94,EB,44.95663,-93.19393,4
727,Mainline sensor,I-94,EB,44.9768,-93.28761,1
7270,Mainline sensor,I-94,WB,44.9518,-93.16477,0
7271,Mainline sensor,I-94,WB,44.9518,-93.16477,1
7272,Mainline sensor,I-94,WB,44.9518,-93.16477,2
7273,Mainline sensor,I-94,WB,44.9518,-93.16477,3
7274,Mainline sensor,I-94,EB,44.95158,-93.16478,0
7275,Mainline sensor,I-94,EB,44.95158,-93.16478,1
7276,Mainline sensor,I-94,EB,44.95158,-93.16478,2
7277,Mainline sensor,I-94,EB,44.95158,-93.16478,3
7278,Mainline sensor,I-94,WB,44.95125,-93.11545,0
7279,Mainline sensor,I-94,WB,44.95125,-93.11545,1
728,Mainline sensor,I-94,EB,44.9768,-93.28761,2
7280,Mainline sensor,I-94,WB,44.95125,-93.11545,2
7281,Mainline sensor,I-94,WB,44.95125,-93.11545,3
7282,Mainline sensor,I-94,WB,44.95125,-93.11545,4
7283,Mainline sensor,I-94,EB,44.95103,-93.11548,1
7284,Mainline sensor,I-94,EB,44.95103,-93.11548,2
7285,Mainline sensor,I-94,EB,44.95103,-93.11548,3
7286,Mainline sensor,I-94,EB,44.95103,-93.11548,4
7287,Mainline sensor,I-94,EB,44.95103,-93.11548,5
73,Mainline sensor,I-94,WB,45.02415,-93.28437,1
730,Mainline sensor,I-94,EB,44.97475,-93.28761,1
7308,Mainline sensor,I-94,EB,44.9483,-92.94239,1
7309,Mainline sensor,I-94,EB,44.9483,-92.94239,2
731,Mainline sensor,I-94,EB,44.97475,-93.28761,2
7310,Mainline sensor,I-94,EB,44.9483,-92.94239,3
7319,Mainline sensor,I-94,WB,45.27373,-93.73215,1
7320,Mainline sensor,I-94,WB,45.27373,-93.73215,2
7321,Mainline sensor,I-94,EB,45.46451,-94.1307,0
7322,Mainline sensor,I-94,WB,45.46415,-94.13007,0
739,Mainline sensor,I-94,WB,45.07275,-93.31305,0
74,Mainline sensor,I-94,WB,45.02415,-93.28437,2
740,Mainline sensor,I-94,WB,45.07102,-93.30672,0
75,Mainline sensor,I-94,WB,45.02415,-93.28437,3
76,Mainline sensor,I-94,WB,45.02415,-93.28437,4
7632,Mainline sensor,I-94,EB,45.12512,-93.48434,0
7650,Mainline sensor,I-94,EB,45.07081,-93.30767,1
7651,Mainline sensor,I-94,EB,45.07081,-93.30767,2
7652,Mainline sensor,I-94,EB,45.07081,-93.30767,3
7653,Mainline sensor,I-94,EB,45.07081,-93.30767,4
77,Mainline sensor,I-94,WB,45.02607,-93.28538,0
7708,Mainline sensor,I-94,EB,45.21055,-93.58381,3
7709,Mainline sensor,I-94,EB,45.1991,-93.56287,1
7710,Mainline sensor,I-94,EB,45.1991,-93.56287,2
7711,Mainline sensor,I-94,EB,45.1991,-93.56287,3
7712,Mainline sensor,I-94,WB,45.19935,-93.56263,1
7713,Mainline sensor,I-94,WB,45.19935,-93.56263,2
7714,Mainline sensor,I-94,WB,45.19935,-93.56263,3
7715,Mainline sensor,I-94,WB,45.21023,-93.58282,3
7722,Mainline sensor,I-94,EB,45.21735,-93.59498,0
7723,Mainline sensor,I-94,WB,45.21734,-93.5945,0
7725,Mainline sensor,I-94,WB,45.13945,-93.49537,0
7726,Mainline sensor,I-94,WB,45.13945,-93.49537,0
7727,Mainline sensor,I-94,WB,45.13945,-93.49537,0
7734,Mainline sensor,I-94,EB,44.95173,-93.06089,1
7735,Mainline sensor,I-94,EB,44.95173,-93.06089,2
7736,Mainline sensor,I-94,EB,44.95173,-93.06089,3
7737,Mainline sensor,I-94,EB,44.95173,-93.06089,4
7738,Mainline sensor,I-94,EB,44.95173,-93.06089,5
7743,Mainline sensor,I-94,WB,44.95196,-93.03171,1
7744,Mainline sensor,I-94,WB,44.95196,-93.03171,2
7745,Mainline sensor,I-94,WB,44.95196,-93.03171,3
7746,Mainline sensor,I-94,WB,44.95196,-93.06087,1
7747,Mainline sensor,I-94,WB,44.95196,-93.06087,2
7748,Mainline sensor,I-94,WB,44.95196,-93.06087,3
7749,Mainline sensor,I-94,WB,44.95196,-93.06087,4
7750,Mainline sensor,I-94,WB,44.95196,-93.06087,5
7751,Mainline sensor,I-94,WB,44.9487,-92.935,1
7752,Mainline sensor,I-94,WB,44.9487,-92.935,2
7753,Mainline sensor,I-94,WB,44.94868,-92.90749,1
7754,Mainline sensor,I-94,WB,44.94868,-92.90749,2
7755,Mainline sensor,I-94,WB,44.94873,-92.86794,1
7756,Mainline sensor,I-94,WB,44.94873,-92.86794,2
78,Mainline sensor,I-94,WB,45.02967,-93.28692,1
7810,Mainline sensor,I-94,WB,44.94868,-92.90749,0
7815,Mainline sensor,I-94,WB,44.9533,-93.08177,0
7850,Mainline sensor,I-94,WB,44.95125,-93.11545,0
7858,Mainline sensor,I-94,EB,45.12512,-93.48434,0
79,Mainline sensor,I-94,WB,45.02967,-93.28692,2
80,Mainline sensor,I-94,WB,45.02967,-93.28692,3
81,Mainline sensor,I-94,WB,45.02967,-93.28692,4
82,Mainline sensor,I-94,EB,45.02961,-93.2873,1
83,Mainline sensor,I-94,EB,45.02961,-93.2873,2
8323,Mainline sensor,I-94,EB,45.19237,-93.54757,1
8324,Mainline sensor,I-94,EB,45.19237,-93.54757,2
8325,Mainline sensor,I-94,EB,45.19237,-93.54757,3
8326,Mainline sensor,I-94,EB,45.19237,-93.54757,4
8327,Mainline sensor,I-94,WB,45.19246,-93.54735,1
8328,Mainline sensor,I-94,WB,45.19246,-93.54735,2
8329,Mainline sensor,I-94,WB,45.19246,-93.54735,3
8330,Mainline sensor,I-94,WB,45.19246,-93.54735,4
8331,Mainline sensor,I-94,EB,45.18444,-93.53815,1
8332,Mainline sensor,I-94,WB,45.18456,-93.53789,1
8333,Mainline sensor,I-94,EB,45.17955,-93.53213,1
8334,Mainline sensor,I-94,EB,45.17955,-93.53213,2
8335,Mainline sensor,I-94,EB,45.17955,-93.53213,3
8336,Mainline sensor,I-94,EB,45.17955,-93.53213,4
8337,Mainline sensor,I-94,WB,45.17964,-93.53193,1
8338,Mainline sensor,I-94,WB,45.17964,-93.53193,2
8339,Mainline sensor,I-94,WB,45.17964,-93.53193,3
8340,Mainline sensor,I-94,WB,45.17964,-93.53193,4
8341,Mainline sensor,I-94,EB,45.17367,-93.52713,1
8342,Mainline sensor,I-94,WB,45.1737,-93.52682,1
8343,Mainline sensor,I-94,EB,45.1662,-93.52528,1
8344,Mainline sensor,I-94,EB,45.1662,-93.52528,2
8345,Mainline sensor,I-94,EB,45.1662,-93.52528,3
8346,Mainline sensor,I-94,EB,45.1662,-93.52528,4
8347,Mainline sensor,I-94,WB,45.16632,-93.525,1
8348,Mainline sensor,I-94,WB,45.16632,-93.525,2
8349,Mainline sensor,I-94,WB,45.16632,-93.525,3
8350,Mainline sensor,I-94,WB,45.16632,-93.525,4
8351,Mainline sensor,I-94,EB,45.16113,-93.51797,1
8352,Mainline sensor,I-94,WB,45.16129,-93.51775,1
8353,Mainline sensor,I-94,EB,45.15295,-93.50593,1
8354,Mainline sensor,I-94,EB,45.15295,-93.50593,2
8355,Mainline sensor,I-94,EB,45.15295,-93.50593,3
8356,Mainline sensor,I-94,EB,45.15295,-93.50593,4
8357,Mainline sensor,I-94,EB,45.15295,-93.50593,5
8358,Mainline sensor,I-94,WB,45.15311,-93.50577,1
8359,Mainline sensor,I-94,WB,45.15311,-93.50577,2
8360,Mainline sensor,I-94,WB,45.15311,-93.50577,3
8361,Mainline sensor,I-94,WB,45.15311,-93.50577,4
8362,Mainline sensor,I-94,EB,45.14872,-93.50103,1
8363,Mainline sensor,I-94,WB,45.14886,-93.50067,1
8364,Mainline sensor,I-94,EB,45.14267,-93.49779,1
8365,Mainline sensor,I-94,EB,45.14267,-93.49779,2
8366,Mainline sensor,I-94,EB,45.14267,-93.49779,3
8369,Mainline sensor,I-94,WB,45.14268,-93.49766,1
8370,Mainline sensor,I-94,WB,45.14268,-93.49766,2
8371,Mainline sensor,I-94,WB,45.14268,-93.49766,2
8372,Mainline sensor,I-94,WB,45.14268,-93.49766,4
8373,Mainline sensor,I-94,EB,45.13084,-93.48838,1
8374,Mainline sensor,I-94,EB,45.13084,-93.48838,2
8375,Mainline sensor,I-94,EB,45.13084,-93.48838,3
8376,Mainline sensor,I-94,WB,45.13091,-93.48812,1
8377,Mainline sensor,I-94,WB,45.13091,-93.48812,2
8378,Mainline sensor,I-94,WB,45.13091,-93.48812,3
8379,Mainline sensor,I-94,EB,45.12313,-93.48315,1
8380,Mainline sensor,I-94,EB,45.12313,-93.48315,2
8381,Mainline sensor,I-94,EB,45.12313,-93.48315,3
8382,Mainline sensor,I-94,EB,45.12313,-93.48315,4
8383,Mainline sensor,I-94,WB,45.12256,-93.48251,1
8384,Mainline sensor,I-94,WB,45.12256,-93.48251,2
8385,Mainline sensor,I-94,WB,45.12256,-93.48251,3
8386,Mainline sensor,I-94,WB,45.12256,-93.48251,4
8387,Mainline sensor,I-94,EB,45.1146,-93.47608,0
8388,Mainline sensor,I-94,EB,45.11114,-93.47126,1
8389,Mainline sensor,I-94,EB,45.11114,-93.47126,2
8390,Mainline sensor,I-94,EB,45.11114,-93.47126,3
8391,Mainline sensor,I-94,WB,45.11132,-93.471,1
8392,Mainline sensor,I-94,WB,45.11132,-93.471,2
8393,Mainline sensor,I-94,WB,45.11132,-93.471,3
8394,Mainline sensor,I-94,EB,45.10844,-93.46741,1
8395,Mainline sensor,I-94,EB,45.10844,-93.46741,2
8396,Mainline sensor,I-94,EB,45.10844,-93.46741,3
8397,Mainline sensor,I-94,WB,45.10893,-93.46767,1
8398,Mainline sensor,I-94,WB,45.10893,-93.46767,2
8399,Mainline sensor,I-94,WB,45.10893,-93.46767,3
84,Mainline sensor,I-94,EB,45.02961,-93.2873,3
8400,Mainline sensor,I-94,WB,45.12949,-93.48685,0
8401,Mainline sensor,I-94,WB,45.12949,-93.48685,0
8402,Mainline sensor,I-94,WB,45.12949,-93.48685,0
8403,Mainline sensor,I-94,WB,45.10681,-93.46324,0
8404,Mainline sensor,I-94,WB,45.10681,-93.46324,0
8405,Mainline sensor,I-94,WB,45.10681,-93.46324,0
8450,Mainline sensor,I-94,EB,44.9535,-93.08035,4
8451,Mainline sensor,I-94,EB,44.9535,-93.08035,5
85,Mainline sensor,I-94,EB,45.02961,-93.2873,4
86,Mainline sensor,I-94,EB,45.03447,-93.28701,1
87,Mainline sensor,I-94,EB,45.03447,-93.28701,2
8797,Mainline sensor,I-94,EB,44.96544,-93.26478,1
8798,Mainline sensor,I-94,EB,44.96544,-93.26478,2
8799,Mainline sensor,I-94,EB,44.96544,-93.26478,3
88,Mainline sensor,I-94,EB,45.03447,-93.28701,3
8805,Mainline sensor,I-94,EB,44.96545,-93.26327,0
8830,Mainline sensor,I-94,WB,45.15426,-93.50756,0
8831,Mainline sensor,I-94,WB,45.15723,-93.51185,0
8832,Mainline sensor,I-94,EB,45.15692,-93.51193,0
8833,Mainline sensor,I-94,EB,45.15467,-93.50838,1
8834,Mainline sensor,I-94,EB,45.15467,-93.50838,2
8835,Mainline sensor,I-94,EB,45.15467,-93.50838,0
8836,Mainline sensor,I-94,EB,44.96616,-93.25091,1
8837,Mainline sensor,I-94,EB,44.96616,-93.25091,2
8838,Mainline sensor,I-94,EB,44.96616,-93.25091,3
8839,Mainline sensor,I-94,WB,44.96635,-93.2509,1
8840,Mainline sensor,I-94,WB,44.96635,-93.2509,2
8841,Mainline sensor,I-94,WB,44.96635,-93.2509,3
8842,Mainline sensor,I-94,EB,44.9668,-93.21981,1
8843,Mainline sensor,I-94,EB,44.9668,-93.21981,2
8844,Mainline sensor,I-94,EB,44.9668,-93.21981,3
8845,Mainline sensor,I-94,EB,44.9668,-93.21981,4
8846,Mainline sensor,I-94,EB,44.9668,-93.21981,5
8847,Mainline sensor,I-94,WB,44.96704,-93.21995,1
8848,Mainline sensor,I-94,WB,44.96704,-93.21995,2
8849,Mainline sensor,I-94,WB,44.96704,-93.21995,3
8850,Mainline sensor,I-94,WB,44.96704,-93.21995,4
8851,Mainline sensor,I-94,WB,44.96704,-93.21995,5
8852,Mainline sensor,I-94,EB,44.95966,-93.20428,1
